i,habitat_cells,matrix_alpha,habitat_alpha,ratio,eca
27,8996,31114,85376,2.7439999999999993,790.1740733548762
14,9789,60983,768,0.012598984341693804,710.2857520143027
27,8996,43559,119526,2.7439999999999993,795.6482960660064
28,9052,200,11339,56.69391237529596,474.2388733581317
21,5947,200,2952,14.757890559999993,237.2871850119656
14,9789,85376,1076,0.012598984341693804,753.5142712262692
21,5947,280,4132,14.757890559999993,272.55421962261994
7,8352,1506,52,0.03457161303360779,52.09904563414571
28,9052,280,15874,56.69391237529596,513.382459693703
21,5947,392,5785,14.757890559999993,310.6878998813944
21,5947,549,8099,14.757890559999993,349.68046241619976
14,9789,119526,1506,0.012598984341693804,786.918249421191
7,8352,2108,73,0.03457161303360779,76.94196214973272
28,9052,392,22224,56.69391237529596,555.743176958253
21,5947,768,11339,14.757890559999993,386.7345293588337
21,5947,1076,15874,14.757890559999993,419.59928140537784
7,8352,2952,102,0.03457161303360779,111.8151593641578
21,5947,1506,22224,14.757890559999993,447.1494171960949
28,9052,549,31114,56.69391237529596,599.0915364568009
45,5610,22224,52,0.0023425849983812193,252.35377236769833
22,9846,2952,52,0.017638578078371325,50.935119943689564
21,5947,2108,31114,14.757890559999993,469.266032742084
45,5610,31114,73,0.0023425849983812193,300.76163228163813
7,8352,4132,143,0.03457161303360779,158.28279723435955
21,5947,2952,43559,14.757890559999993,486.4578953374518
45,5610,43559,102,0.0023425849983812193,344.19288646505123
28,9052,768,43559,56.69391237529596,640.6153026569226
45,5610,60983,143,0.0023425849983812193,381.20274931712623
21,5947,4132,60983,14.757890559999993,499.5098776291152
22,9846,4132,73,0.017638578078371325,72.55907352209978
7,8352,5785,200,0.03457161303360779,216.3838524641394
45,5610,85376,200,0.0023425849983812193,411.4226867753488
21,5947,5785,85376,14.757890559999993,509.2504674926665
39,9909,768,52,0.06776036154587126,98.3159533877589
45,5610,119526,280,0.0023425849983812193,435.2739758519329
28,9052,1076,60983,56.69391237529596,677.9349719174985
21,5947,8099,119526,14.757890559999993,516.4303282712291
7,8352,8099,280,0.03457161303360779,283.9339939920592
22,9846,5785,102,0.017638578078371325,101.54455415962366
39,9909,1076,73,0.06776036154587126,153.0873476853782
28,9052,1506,85376,56.69391237529596,709.683910601961
7,8352,11339,392,0.03457161303360779,356.5252854610059
22,9846,8099,143,0.017638578078371325,139.3245343323659
28,9052,2108,119526,56.69391237529596,735.5230286760974
7,8352,15874,549,0.03457161303360779,428.63075175726294
39,9909,1506,102,0.06776036154587126,225.68254604926776
25,8079,22224,52,0.0023425849983812193,91.6951852652058
14,9789,11339,52,0.004591466596827189,170.6140694888971
22,9846,11339,200,0.017638578078371325,187.23035312153533
25,8079,31114,73,0.0023425849983812193,124.32743714947267
7,8352,22224,768,0.03457161303360779,495.26905404784384
3,9047,200,11339,56.69391237529596,507.03744534338324
39,9909,2108,143,0.06776036154587126,312.36607818061395
14,9789,15874,73,0.004591466596827189,230.8180555331732
25,8079,43559,102,0.0023425849983812193,166.00596826185702
7,8352,31114,1076,0.03457161303360779,553.1847423978984
22,9846,15874,280,0.017638578078371325,246.08681622773688
3,9047,280,15874,56.69391237529596,520.902464793842
39,9909,2952,200,0.06776036154587126,405.80699148192787
25,8079,60983,143,0.0023425849983812193,218.32840649553785
14,9789,22224,102,0.004591466596827189,301.1811365925799
7,8352,43559,1506,0.03457161303360779,601.0856815490605
22,9846,22224,392,0.017638578078371325,315.4414402754643
3,9047,392,22224,56.69391237529596,539.8837238392516
25,8079,85376,200,0.0023425849983812193,280.6739172887893
39,9909,4132,280,0.06776036154587126,497.7185546935876
7,8352,60983,2108,0.03457161303360779,639.2075807954886
14,9789,31114,143,0.004591466596827189,379.10530122111203
25,8079,119526,280,0.0023425849983812193,349.20178744551765
3,9047,549,31114,56.69391237529596,566.0663660598306
22,9846,31114,549,0.017638578078371325,392.74376053293895
7,8352,85376,2952,0.03457161303360779,668.6757342126215
14,9789,43559,200,0.004591466596827189,460.08054203337224
39,9909,5785,392,0.06776036154587126,581.444604298685
3,9047,768,43559,56.69391237529596,598.3914807255659
7,8352,119526,4132,0.03457161303360779,690.9664104852291
22,9846,43559,768,0.017638578078371325,473.295598711726
14,9789,60983,280,0.004591466596827189,538.7355027477424
39,9909,8099,549,0.06776036154587126,653.1677609295484
3,9047,1076,60983,56.69391237529596,633.6650883101543
32,10069,200,549,2.7439999999999993,174.52712093933738
22,9846,60983,1076,0.017638578078371325,551.4540293789211
14,9789,85376,392,0.004591466596827189,610.3788519201341
3,9047,1506,85376,56.69391237529596,668.3464262435206
39,9909,11339,768,0.06776036154587126,711.7518355263038
32,10069,280,768,2.7439999999999993,220.05060678647231
22,9846,85376,1506,0.017638578078371325,622.3740303272081
14,9789,119526,549,0.004591466596827189,672.0666096503647
3,9047,2108,119526,56.69391237529596,699.7680985528702
39,9909,15874,1076,0.06776036154587126,757.9099792956006
22,9846,119526,2108,0.017638578078371325,683.1307987710767
32,10069,392,1076,2.7439999999999993,277.73770009864995
39,9909,22224,1506,0.06776036154587126,793.3150654546007
32,10069,549,1506,2.7439999999999993,347.57497233899875
39,9909,31114,2108,0.06776036154587126,819.9413947768118
32,10069,768,2108,2.7439999999999993,426.22565288953444
39,9909,43559,2952,0.06776036154587126,839.6794335741163
32,10069,1076,2952,2.7439999999999993,507.77245729217657
39,9909,60983,4132,0.06776036154587126,854.1592363408871
32,10069,1506,4132,2.7439999999999993,585.8536387181944
39,9909,85376,5785,0.06776036154587126,864.7018364446222
39,9909,11339,52,0.004591466596827189,368.8755416416664
32,10069,2108,5785,2.7439999999999993,655.6223521168098
39,9909,119526,8099,0.06776036154587126,872.3362656237256
39,9909,15874,73,0.004591466596827189,457.95182738480855
32,10069,2952,8099,2.7439999999999993,714.552361264814
39,9909,22224,102,0.004591466596827189,542.105554059698
32,10069,4132,11339,2.7439999999999993,762.189745950207
39,9909,31114,143,0.004591466596827189,617.1098284458474
32,10069,5785,15874,2.7439999999999993,799.4373922538856
39,9909,43559,200,0.004591466596827189,680.7046549967432
28,9052,15874,52,0.0032796189977337066,171.84983883958418
32,10069,8099,22224,2.7439999999999993,827.8482888856444
39,9909,60983,280,0.004591466596827189,732.4514418343674
28,9052,22224,73,0.0032796189977337066,230.6049984290821
32,10069,11339,31114,2.7439999999999993,849.1276255740077
39,9909,85376,392,0.004591466596827189,773.1988028249192
28,9052,31114,102,0.0032796189977337066,298.5959170982513
32,10069,15874,43559,2.7439999999999993,864.8553037403941
28,9052,43559,143,0.0032796189977337066,372.59696299851595
39,9909,119526,549,0.004591466596827189,804.4793092277778
32,10069,22224,60983,2.7439999999999993,876.368439887215
28,9052,60983,200,0.0032796189977337066,447.81245271545043
28,9052,85376,280,0.0032796189977337066,519.2318462682731
32,10069,31114,85376,2.7439999999999993,884.7381205233445
28,9052,119526,392,0.0032796189977337066,582.9797527820359
32,10069,43559,119526,2.7439999999999993,890.7923126831072
15,6266,200,392,1.9599999999999997,124.30970364680078
15,6266,280,549,1.9599999999999997,152.34534593527755
15,6266,392,768,1.9599999999999997,182.46626583692634
15,6266,549,1076,1.9599999999999997,213.89056721193293
9,6234,200,768,3.8415999999999992,164.79354282393655
15,6266,768,1506,1.9599999999999997,246.9321203896252
9,6234,280,1076,3.8415999999999992,202.94888291537214
15,6266,1076,2108,1.9599999999999997,282.5810012386287
9,6234,392,1506,3.8415999999999992,246.79952390012093
15,6266,1506,2952,1.9599999999999997,321.0296467203308
9,6234,549,2108,3.8415999999999992,294.14923071791844
15,6266,2108,4132,1.9599999999999997,360.8236172225395
9,6234,768,2952,3.8415999999999992,341.71879504796516
14,9789,768,52,0.06776036154587126,58.76886589806524
15,6266,2952,5785,1.9599999999999997,399.43606288484045
9,6234,1076,4132,3.8415999999999992,386.2026973780792
32,10069,200,1506,7.529535999999998,288.54665243466326
15,6266,4132,8099,1.9599999999999997,434.4678495173291
9,6234,1506,5785,3.8415999999999992,425.23991473368585
14,9789,1076,73,0.06776036154587126,92.33045745131999
9,6234,2108,8099,3.8415999999999992,457.75896055944366
15,6266,5785,11339,1.9599999999999997,464.4383819483413
2,8395,200,549,2.7439999999999993,210.58868202319434
32,10069,280,2108,7.529535999999998,354.6514458084362
9,6234,2952,11339,3.8415999999999992,483.77037377765913
15,6266,8099,15874,1.9599999999999997,488.9005832255456
9,6234,4132,15874,3.8415999999999992,503.9476608184677
15,6266,11339,22224,1.9599999999999997,508.1612787637679
2,8395,280,768,2.7439999999999993,261.1726720610895
14,9789,1506,102,0.06776036154587126,142.37640113271493
9,6234,5785,22224,3.8415999999999992,519.2473017239051
15,6266,15874,31114,1.9599999999999997,522.9253466652731
32,10069,392,2952,7.529535999999998,429.8912316903362
9,6234,8099,31114,3.8415999999999992,530.6567351096662
2,8395,392,1076,2.7439999999999993,317.5856183825556
15,6266,22224,43559,1.9599999999999997,534.0220972216466
14,9789,2108,143,0.06776036154587126,210.4413626380921
9,6234,11339,43559,3.8415999999999992,539.0627487252385
15,6266,31114,60983,1.9599999999999997,542.2440073607733
32,10069,549,4132,7.529535999999998,508.75388755653773
9,6234,15874,60983,3.8415999999999992,545.2020224634368
2,8395,549,1506,2.7439999999999993,378.08933927739696
15,6266,43559,85376,1.9599999999999997,548.2731877085423
9,6234,22224,85376,3.8415999999999992,549.6576415346191
14,9789,2952,200,0.06776036154587126,293.6492639907617
15,6266,60983,119526,1.9599999999999997,552.6616187791575
2,8395,768,2108,2.7439999999999993,439.77624080566994
9,6234,31114,119526,3.8415999999999992,552.8767360768308
15,6266,200,60983,304.9134672933116,326.66816386759956
32,10069,768,5785,7.529535999999998,585.0584433089476
15,6266,280,85376,304.9134672933116,334.81070903404367
14,9789,4132,280,0.06776036154587126,385.15630393621444
2,8395,1076,2952,2.7439999999999993,499.097801367093
15,6266,392,119526,304.9134672933116,346.949711569823
32,10069,1076,8099,7.529535999999998,653.8923489601113
2,8395,1506,4132,2.7439999999999993,552.8766916214897
14,9789,5785,392,0.06776036154587126,476.6459306895387
32,10069,1506,11339,7.529535999999998,712.5130935712613
2,8395,2108,5785,2.7439999999999993,599.091843742882
14,9789,8099,549,0.06776036154587126,561.0633205869273
2,8395,2952,8099,2.7439999999999993,637.0621892746657
3,9047,11339,52,0.004591466596827189,107.97394194602647
32,10069,2108,15874,7.529535999999998,760.2224592920445
14,9789,11339,768,0.06776036154587126,634.0903694230167
2,8395,4132,11339,2.7439999999999993,667.1605682171398
3,9047,15874,73,0.004591466596827189,145.19730013533552
32,10069,2952,22224,7.529535999999998,797.7269962052048
2,8395,5785,15874,2.7439999999999993,690.3696180412422
14,9789,15874,1076,0.06776036154587126,694.1777493718523
3,9047,22224,102,0.004591466596827189,190.377454973168
14,9789,200,11339,56.69391237529596,518.0194414291569
2,8395,8099,22224,2.7439999999999993,707.8985957406021
32,10069,4132,31114,7.529535999999998,826.4521284889468
14,9789,22224,1506,0.06776036154587126,741.7763424484308
3,9047,31114,143,0.004591466596827189,243.93100019500028
2,8395,11339,31114,2.7439999999999993,720.9357036402292
14,9789,280,15874,56.69391237529596,565.0976925633821
32,10069,5785,43559,7.529535999999998,848.0338055478592
14,9789,31114,2108,0.06776036154587126,778.4302092915549
3,9047,43559,200,0.004591466596827189,305.3198786415352
2,8395,15874,43559,2.7439999999999993,730.5234710144194
14,9789,392,22224,56.69391237529596,612.7115971866772
32,10069,8099,60983,7.529535999999998,864.0217750243143
2,8395,22224,60983,2.7439999999999993,737.5170590451024
14,9789,43559,2952,0.06776036154587126,806.0743654823675
3,9047,60983,280,0.004591466596827189,372.705628653171
14,9789,549,31114,56.69391237529596,659.0804640340673
2,8395,31114,85376,2.7439999999999993,742.5882808696326
32,10069,11339,85376,7.529535999999998,875.7452778084257
3,9047,85376,392,0.004591466596827189,442.77718805341806
14,9789,60983,4132,0.06776036154587126,826.6090979285208
2,8395,43559,119526,2.7439999999999993,746.2499010067567
14,9789,768,43559,56.69391237529596,702.2990159468072
32,10069,15874,119526,7.529535999999998,884.2783988852121
3,9047,119526,549,0.004591466596827189,511.24290036201495
14,9789,85376,5785,0.06776036154587126,841.6956490652552
21,5947,2108,52,0.024694009309719853,109.99386596668502
14,9789,1076,60983,56.69391237529596,740.6774675666524
14,9789,119526,8099,0.06776036154587126,852.6916821483044
21,5947,2952,73,0.024694009309719853,157.39626566889734
21,5947,4132,102,0.024694009309719853,211.15743331449153
46,5390,31114,52,0.001673274998843728,225.32564045987212
14,9789,1506,85376,56.69391237529596,773.1996926423376
21,5947,5785,143,0.024694009309719853,266.76417803066926
46,5390,43559,73,0.001673274998843728,271.8917821545722
46,5390,60983,102,0.001673274998843728,314.99386492291603
21,5947,8099,200,0.024694009309719853,319.75630466824464
46,5390,85376,143,0.001673274998843728,352.7074521349546
21,5947,11339,280,0.024694009309719853,366.90481620658846
46,5390,119526,200,0.001673274998843728,384.1636572390077
21,5947,200,4132,20.66104678399999,264.1748699030655
14,9789,2108,119526,56.69391237529596,799.6599882819172
21,5947,15874,392,0.024694009309719853,406.604808495687
21,5947,280,5785,20.66104678399999,298.45432895433163
21,5947,22224,549,0.024694009309719853,438.63138214901323
21,5947,392,8099,20.66104678399999,334.98823829666765
21,5947,31114,768,0.024694009309719853,463.640811329565
21,5947,549,11339,20.66104678399999,371.5247363992471
21,5947,43559,1076,0.024694009309719853,482.70196137365207
21,5947,768,15874,20.66104678399999,405.45600588605737
21,5947,60983,1506,0.024694009309719853,496.97166952767753
21,5947,1076,22224,20.66104678399999,434.9632877859357
21,5947,85376,2108,0.024694009309719853,507.51541338139754
21,5947,1506,31114,20.66104678399999,459.31830925154344
21,5947,119526,2952,0.024694009309719853,515.2323541152186
21,5947,2108,43559,20.66104678399999,478.64282089441514
21,5947,2952,60983,20.66104678399999,493.5354060332583
21,5947,4132,85376,20.66104678399999,504.7709970583706
21,5947,5785,119526,20.66104678399999,513.1179979237726
3,9047,768,52,0.06776036154587126,47.0365968614144
3,9047,1076,73,0.06776036154587126,69.86376270448278
7,8352,1076,52,0.0484002582470509,47.58610303055369
3,9047,1506,102,0.06776036154587126,102.79435564682782
7,8352,1506,73,0.0484002582470509,70.07779479572919
3,9047,2108,143,0.06776036154587126,147.7567919673407
7,8352,2108,102,0.0484002582470509,102.28785600082536
3,9047,2952,200,0.06776036154587126,205.37064981817701
7,8352,2952,143,0.0484002582470509,146.25094222170227
3,9047,4132,280,0.06776036154587126,274.30166189740885
7,8352,4132,200,0.0484002582470509,202.50538521274802
7,8352,5785,280,0.0484002582470509,269.21702490665643
15,6266,4132,52,0.012598984341693804,105.03005104252878
22,9846,200,31114,155.5680955578121,847.7687122334123
3,9047,5785,392,0.06776036154587126,350.9120998142831
15,6266,5785,73,0.012598984341693804,149.58279128826928
7,8352,8099,392,0.0484002582470509,342.0717055669743
15,6266,8099,102,0.012598984341693804,201.49692773408765
3,9047,8099,549,0.06776036154587126,429.74170724945805
22,9846,280,43559,155.5680955578121,854.9179268881412
15,6266,11339,143,0.012598984341693804,257.1522342095681
7,8352,11339,549,0.0484002582470509,415.36942824342253
15,6266,15874,200,0.012598984341693804,312.3475430602979
3,9047,11339,768,0.06776036154587126,505.0069772888577
15,6266,22224,280,0.012598984341693804,363.4398771825255
22,9846,392,60983,155.5680955578121,860.7631043763485
7,8352,15874,768,0.0484002582470509,483.7865702596299
15,6266,31114,392,0.012598984341693804,408.04799579554003
3,9047,15874,1076,0.06776036154587126,572.2351715213834
15,6266,43559,549,0.012598984341693804,445.17202196481105
27,8996,200,768,3.8415999999999992,207.22706711234838
22,9846,200,11339,56.69391237529596,809.4073705940724
7,8352,22224,1076,0.0484002582470509,543.7020090084661
15,6266,60983,768,0.012598984341693804,474.91036843287264
22,9846,549,85376,155.5680955578121,865.7532806647696
3,9047,22224,1506,0.06776036154587126,629.0526233738871
15,6266,85376,1076,0.012598984341693804,498.03609668712085
